index,type,type,name,usage(KB),total(KB),parentStack
3803,      image,image,blank_nrm,0.0,0.0,|mc/mtl_weapon_thompson_gold|material|weapon_zombie_thompson_smg_up|xmodel|sp/zombie_thompson_upgraded|weapon|../zone_source/mod.csv|csv
3804,    material,material,mc/mtl_weapon_30cal_gold,0.3,0.3,|weapon_zombie_30cal_lmg_up|xmodel|sp/zombie_30cal_upgraded|weapon|../zone_source/mod.csv|csv
3805,    material,material,mc/mtl_weapon_mg42_gold,0.2,0.2,|weapon_zombie_mg42_mg_up|xmodel|sp/zombie_mg42_upgraded|weapon|../zone_source/mod.csv|csv
3806,  xmodel,xmodel,viewmodel_type99_lmg_up_remastered_2023,169.6,170.1,|sp/zombie_type99_lmg_upgraded|weapon|../zone_source/mod.csv|csv
3807,  fx,fx,weapon/muzzleflashes/fx_mg_ug,5.9,5.9,|sp/zombie_mg42_upgraded|weapon|../zone_source/mod.csv|csv
3808,  xmodel,xmodel,weapon_jap_type99_bipod_lmg_up,0.7,0.7,|sp/zombie_type99_lmg_upgraded|weapon|../zone_source/mod.csv|csv
3809,  weapon,weapon,zombie_type99_lmg_upgraded,0.2,0.2,|sp/zombie_type99_lmg_upgraded|weapon|../zone_source/mod.csv|csv
3810,      image,image,~walther_s-rgb&walther_g-l-11,0.0,0.0,|mc/mtl_weapon_walther|material|weapon_ger_walther_pistol|xmodel|sp/zombie_walther|weapon|../zone_source/mod.csv|csv
3811,      image,image,walther_n,0.0,0.0,|mc/mtl_weapon_walther|material|weapon_ger_walther_pistol|xmodel|sp/zombie_walther|weapon|../zone_source/mod.csv|csv
3812,      image,image,walther_c,0.0,0.0,|mc/mtl_weapon_walther|material|weapon_ger_walther_pistol|xmodel|sp/zombie_walther|weapon|../zone_source/mod.csv|csv
3813,    material,material,mc/mtl_weapon_walther,0.2,0.3,|weapon_ger_walther_pistol|xmodel|sp/zombie_walther|weapon|../zone_source/mod.csv|csv
3814,  xmodel,xmodel,viewmodel_ger_walther_pistol,176.4,176.7,|sp/zombie_walther|weapon|../zone_source/mod.csv|csv
3815,  xmodel,xmodel,weapon_ger_walther_pistol,50.9,50.9,|sp/zombie_walther|weapon|../zone_source/mod.csv|csv
3816,  xanim,xanim,viewmodel_walther_p38_idle,1.5,1.5,|sp/zombie_walther|weapon|../zone_source/mod.csv|csv
3817,  xanim,xanim,viewmodel_walther_p38_lastshot_idle,1.5,1.5,|sp/zombie_walther|weapon|../zone_source/mod.csv|csv
3818,  xanim,xanim,viewmodel_walther_p38_fire,2.2,2.2,|sp/zombie_walther|weapon|../zone_source/mod.csv|csv
3819,  xanim,xanim,viewmodel_walther_p38_lastshot,2.0,2.0,|sp/zombie_walther|weapon|../zone_source/mod.csv|csv
3820,  xanim,xanim,viewmodel_walther_p38_reload_notempty,12.1,12.1,|sp/zombie_walther|weapon|../zone_source/mod.csv|csv
3821,  xanim,xanim,viewmodel_walther_p38_reload,13.7,13.7,|sp/zombie_walther|weapon|../zone_source/mod.csv|csv
3822,  xanim,xanim,viewmodel_walther_p38_pullout,3.8,3.8,|sp/zombie_walther|weapon|../zone_source/mod.csv|csv
3823,  xanim,xanim,viewmodel_walther_p38_putaway,3.7,3.7,|sp/zombie_walther|weapon|../zone_source/mod.csv|csv
3824,  xanim,xanim,viewmodel_walther_p38_pullout_fast,2.7,2.7,|sp/zombie_walther|weapon|../zone_source/mod.csv|csv
3825,  xanim,xanim,viewmodel_walther_p38_putaway_fast,2.7,2.7,|sp/zombie_walther|weapon|../zone_source/mod.csv|csv
3826,  xanim,xanim,viewmodel_walther_p38_pullout_empty,3.1,3.1,|sp/zombie_walther|weapon|../zone_source/mod.csv|csv
3827,  xanim,xanim,viewmodel_walther_p38_putaway_empty,3.1,3.1,|sp/zombie_walther|weapon|../zone_source/mod.csv|csv
3828,  xanim,xanim,viewmodel_walther_p38_ads_fire,2.1,2.1,|sp/zombie_walther|weapon|../zone_source/mod.csv|csv
3829,  xanim,xanim,viewmodel_walther_p38_ads_up,0.2,0.2,|sp/zombie_walther|weapon|../zone_source/mod.csv|csv
3830,  xanim,xanim,viewmodel_walther_p38_ads_down,0.2,0.2,|sp/zombie_walther|weapon|../zone_source/mod.csv|csv
3831,      image,image,hud_walther,0.0,0.0,|hud_icon_walther|material|sp/zombie_walther_upgraded|weapon|../zone_source/mod.csv|csv
3832,    material,material,hud_icon_walther,0.0,0.1,|sp/zombie_walther_upgraded|weapon|../zone_source/mod.csv|csv
3833,  weapon,weapon,zombie_walther,0.6,0.7,|sp/zombie_walther|weapon|../zone_source/mod.csv|csv
3834,    material,material,mc/mtl_weapon_colt45_zombie_up,0.2,0.2,|weapon_zombie_colt45_pistol_up|xmodel|sp/zombie_colt_upgraded|weapon|../zone_source/mod.csv|csv
3835,  xmodel,xmodel,viewmodel_ger_walther_pistol_up,0.6,0.8,|sp/zombie_walther_upgraded|weapon|../zone_source/mod.csv|csv
3836,      image,image,fxt_fire_gas_flash,0.0,0.0,|gfx_fxt_gas_flash|material|weapon/muzzleflashes/standardflashview_ug|fx|sp/zombie_type100_smg_upgraded|weapon|../zone_source/mod.csv|csv
3837,    material,material,gfx_fxt_gas_flash,0.1,0.2,|weapon/muzzleflashes/standardflashview_ug|fx|sp/zombie_type100_smg_upgraded|weapon|../zone_source/mod.csv|csv
3838,  fx,fx,weapon/muzzleflashes/pistolflash_ug,4.3,4.5,|sp/zombie_sw_357_upgraded|weapon|../zone_source/mod.csv|csv
3839,  xmodel,xmodel,weapon_ger_walther_pistol_up,0.4,0.4,|sp/zombie_walther_upgraded|weapon|../zone_source/mod.csv|csv
3840,    material,material,mc/mtl_riflegrenade_m9a1,0.2,0.2,|viewmodel_zombie_m1garand_rifle_grenade_up_m7|xmodel|../zone_source/mod.csv|csv
3841,  xmodel,xmodel,projectile_usa_m9a1_riflegrenade,17.4,17.6,|sp/m7_launcher_zombie_upgraded|weapon|../zone_source/mod.csv|csv
3842,  techset,techset,particle_cloud_outdoor_add,1.2,1.2,|gfx_fxt_debris_fire_ember_cloud_02|material|explosions/default_explosion|fx|sp/m7_launcher_zombie_upgraded|weapon|../zone_source/mod.csv|csv
3843,  techset,techset,particle_cloud_add,1.0,1.0,|gfx_fxt_debris_fire_ember_cloud_01|material|explosions/default_explosion|fx|sp/m7_launcher_zombie_upgraded|weapon|../zone_source/mod.csv|csv
3844,      image,image,crater_blacktop,0.0,0.0,|wc/gfx_crater_blacktop|material|explosions/default_explosion|fx|sp/m7_launcher_zombie_upgraded|weapon|../zone_source/mod.csv|csv
3845,    material,material,mc/gfx_crater_blacktop,0.1,0.2,|explosions/default_explosion|fx|sp/m7_launcher_zombie_upgraded|weapon|../zone_source/mod.csv|csv
3846,    material,material,wc/gfx_crater_blacktop,0.2,0.2,|explosions/default_explosion|fx|sp/m7_launcher_zombie_upgraded|weapon|../zone_source/mod.csv|csv
3847,    material,material,gfx_flamethrower_smoke_add,0.1,0.1,|explosions/default_explosion|fx|sp/m7_launcher_zombie_upgraded|weapon|../zone_source/mod.csv|csv
3848,      image,image,fxt_smk_tendril,0.0,0.0,|gfx_fxt_smk_tendril|material|explosions/fx_mortarexp_dirt|fx|sp/syrette|weapon|../zone_source/mod.csv|csv
3849,    material,material,gfx_fxt_smk_tendril,0.1,0.1,|explosions/fx_mortarexp_dirt|fx|sp/syrette|weapon|../zone_source/mod.csv|csv
3850,      image,image,fxt_debris_fire_ember_cloud_01,0.0,0.0,|gfx_fxt_debris_fire_ember_cloud_01|material|explosions/default_explosion|fx|sp/m7_launcher_zombie_upgraded|weapon|../zone_source/mod.csv|csv
3851,    material,material,gfx_fxt_debris_fire_ember_cloud_01,0.1,0.1,|explosions/default_explosion|fx|sp/m7_launcher_zombie_upgraded|weapon|../zone_source/mod.csv|csv
3852,      image,image,fxt_debris_fire_ember_cloud_02,0.0,0.0,|gfx_fxt_debris_fire_ember_cloud_02|material|explosions/default_explosion|fx|sp/m7_launcher_zombie_upgraded|weapon|../zone_source/mod.csv|csv
3853,    material,material,gfx_fxt_debris_fire_ember_cloud_02,0.1,0.1,|explosions/default_explosion|fx|sp/m7_launcher_zombie_upgraded|weapon|../zone_source/mod.csv|csv
3854,  fx,fx,explosions/default_explosion,22.1,22.9,|sp/m7_launcher_zombie_upgraded|weapon|../zone_source/mod.csv|csv
3855,  fx,fx,weapon/grenade/fx_trail_rifle_grenade,2.4,2.4,|sp/m7_launcher_zombie_upgraded|weapon|../zone_source/mod.csv|csv
3856,  rawfile,rawfile,rumble/damage_heavy,0.1,0.1,|sp/zombie_walther_upgraded|weapon|../zone_source/mod.csv|csv
3857,  rawfile,rawfile,rumble/damage_heavy_h.rmb,0.1,0.1,|sp/zombie_walther_upgraded|weapon|../zone_source/mod.csv|csv
3858,  rawfile,rawfile,rumble/damage_heavy_l.rmb,0.1,0.1,|sp/zombie_walther_upgraded|weapon|../zone_source/mod.csv|csv
3859,  weapon,weapon,zombie_walther_upgraded,0.2,0.2,|sp/zombie_walther_upgraded|weapon|../zone_source/mod.csv|csv
3860,      image,image,~nambu_s-rgb&nambu_g-l-11,0.0,0.0,|mc/mtl_weapon_nambu|material|weapon_jap_nambu_pistol|xmodel|sp/zombie_nambu|weapon|../zone_source/mod.csv|csv
3861,      image,image,nambu_c,0.0,0.0,|mc/mtl_weapon_nambu|material|weapon_jap_nambu_pistol|xmodel|sp/zombie_nambu|weapon|../zone_source/mod.csv|csv
3862,    material,material,mc/mtl_weapon_nambu,0.2,0.3,|weapon_jap_nambu_pistol|xmodel|sp/zombie_nambu|weapon|../zone_source/mod.csv|csv
3863,  xmodel,xmodel,viewmodel_jap_nambu_pistol,144.6,144.9,|sp/zombie_nambu|weapon|../zone_source/mod.csv|csv
3864,  xmodel,xmodel,weapon_jap_nambu_pistol,246.3,246.3,|sp/zombie_nambu|weapon|../zone_source/mod.csv|csv
3865,  xanim,xanim,viewmodel_nambu_idle,1.5,1.5,|sp/zombie_nambu|weapon|../zone_source/mod.csv|csv
3866,  xanim,xanim,viewmodel_nambu_lastshot_idle,1.5,1.5,|sp/zombie_nambu|weapon|../zone_source/mod.csv|csv
3867,  xanim,xanim,viewmodel_nambu_fire,2.1,2.1,|sp/zombie_nambu|weapon|../zone_source/mod.csv|csv
3868,  xanim,xanim,viewmodel_nambu_lastfire,1.9,1.9,|sp/zombie_nambu|weapon|../zone_source/mod.csv|csv
3869,  xanim,xanim,viewmodel_nambu_reload,10.4,10.4,|sp/zombie_nambu|weapon|../zone_source/mod.csv|csv
3870,  xanim,xanim,viewmodel_nambu_reload_empty,16.7,16.7,|sp/zombie_nambu|weapon|../zone_source/mod.csv|csv
3871,  xanim,xanim,viewmodel_nambu_pullout,3.5,3.5,|sp/zombie_nambu|weapon|../zone_source/mod.csv|csv
3872,  xanim,xanim,viewmodel_nambu_putaway,2.9,2.9,|sp/zombie_nambu|weapon|../zone_source/mod.csv|csv
3873,  xanim,xanim,viewmodel_nambu_pullout_fast,2.7,2.7,|sp/zombie_nambu|weapon|../zone_source/mod.csv|csv
3874,  xanim,xanim,viewmodel_nambu_putaway_fast,2.7,2.7,|sp/zombie_nambu|weapon|../zone_source/mod.csv|csv
3875,  xanim,xanim,viewmodel_nambu_pullout_empty,3.1,3.1,|sp/zombie_nambu|weapon|../zone_source/mod.csv|csv
3876,  xanim,xanim,viewmodel_nambu_putaway_empty,3.1,3.1,|sp/zombie_nambu|weapon|../zone_source/mod.csv|csv
3877,  xanim,xanim,viewmodel_nambu_fire_ads,2.1,2.1,|sp/zombie_nambu|weapon|../zone_source/mod.csv|csv
3878,  xanim,xanim,viewmodel_nambu_lastshot,1.9,1.9,|sp/zombie_nambu|weapon|../zone_source/mod.csv|csv
3879,  xanim,xanim,viewmodel_nambu_ads_up,0.2,0.2,|sp/zombie_nambu|weapon|../zone_source/mod.csv|csv
3880,  xanim,xanim,viewmodel_nambu_ads_down,0.2,0.2,|sp/zombie_nambu|weapon|../zone_source/mod.csv|csv
3881,      image,image,hud_nambu,0.0,0.0,|hud_icon_nambu|material|sp/zombie_nambu_upgraded|weapon|../zone_source/mod.csv|csv
3882,    material,material,hud_icon_nambu,0.0,0.1,|sp/zombie_nambu_upgraded|weapon|../zone_source/mod.csv|csv
3883,  weapon,weapon,zombie_nambu,0.2,0.2,|sp/zombie_nambu|weapon|../zone_source/mod.csv|csv
3884,  xmodel,xmodel,viewmodel_jap_nambu_pistol_up,0.5,0.5,|sp/zombie_nambu_upgraded|weapon|../zone_source/mod.csv|csv
3885,  xmodel,xmodel,weapon_jap_nambu_pistol_up,0.4,0.4,|sp/zombie_nambu_upgraded|weapon|../zone_source/mod.csv|csv
3886,  weapon,weapon,zombie_nambu_upgraded,0.1,0.1,|sp/zombie_nambu_upgraded|weapon|../zone_source/mod.csv|csv
3887,      image,image,~rus_pistol_tokarevtt30_s-rgb~b9a3183e,0.0,0.0,|mc/mtl_tokarevtt30_pistol|material|weapon_rus_tt30_pistol|xmodel|sp/zombie_tokarev|weapon|../zone_source/mod.csv|csv
3888,      image,image,rus_pistol_tokarevtt30_n,0.0,0.0,|mc/mtl_tokarevtt30_pistol|material|weapon_rus_tt30_pistol|xmodel|sp/zombie_tokarev|weapon|../zone_source/mod.csv|csv
3889,      image,image,rus_pistol_tokarevtt30_c,0.0,0.0,|mc/mtl_tokarevtt30_pistol|material|weapon_rus_tt30_pistol|xmodel|sp/zombie_tokarev|weapon|../zone_source/mod.csv|csv
3890,    material,material,mc/mtl_tokarevtt30_pistol,0.2,0.3,|weapon_rus_tt30_pistol|xmodel|sp/zombie_tokarev|weapon|../zone_source/mod.csv|csv
3891,  xmodel,xmodel,viewmodel_rus_tt30_pistol,136.0,136.3,|sp/zombie_tokarev|weapon|../zone_source/mod.csv|csv
3892,  xmodel,xmodel,weapon_rus_tt30_pistol,80.1,80.1,|sp/zombie_tokarev|weapon|../zone_source/mod.csv|csv
3893,  xanim,xanim,viewmodel_tokarev_tt30_idle,1.5,1.5,|sp/zombie_tokarev|weapon|../zone_source/mod.csv|csv
3894,  xanim,xanim,viewmodel_tokarev_tt30_lastshot_idle,1.6,1.6,|sp/zombie_tokarev|weapon|../zone_source/mod.csv|csv
3895,  xanim,xanim,viewmodel_tokarev_tt30_fire,2.1,2.1,|sp/zombie_tokarev|weapon|../zone_source/mod.csv|csv
3896,  xanim,xanim,viewmodel_tokarev_tt30_lastshot,2.0,2.0,|sp/zombie_tokarev|weapon|../zone_source/mod.csv|csv
3897,  xanim,xanim,viewmodel_tokarev_tt30_reload_notempty,10.6,10.6,|sp/zombie_tokarev|weapon|../zone_source/mod.csv|csv
3898,  xanim,xanim,viewmodel_tokarev_tt30_reload,12.6,12.6,|sp/zombie_tokarev|weapon|../zone_source/mod.csv|csv
3899,  xanim,xanim,viewmodel_tokarev_tt30_pullout,3.8,3.8,|sp/zombie_tokarev|weapon|../zone_source/mod.csv|csv
3900,  xanim,xanim,viewmodel_tokarev_tt30_putaway,3.7,3.7,|sp/zombie_tokarev|weapon|../zone_source/mod.csv|csv
3901,  xanim,xanim,viewmodel_tokarev_tt30_pullout_fast,2.6,2.6,|sp/zombie_tokarev|weapon|../zone_source/mod.csv|csv
3902,  xanim,xanim,viewmodel_tokarev_tt30_putaway_fast,2.7,2.7,|sp/zombie_tokarev|weapon|../zone_source/mod.csv|csv
3903,  xanim,xanim,viewmodel_tokarev_tt30_pullout_empty,3.1,3.1,|sp/zombie_tokarev|weapon|../zone_source/mod.csv|csv
3904,  xanim,xanim,viewmodel_tokarev_tt30_putaway_empty,3.1,3.1,|sp/zombie_tokarev|weapon|../zone_source/mod.csv|csv
3905,  xanim,xanim,viewmodel_tokarev_tt30_ads_fire,2.1,2.1,|sp/zombie_tokarev|weapon|../zone_source/mod.csv|csv
3906,  xanim,xanim,viewmodel_tokarev_tt30_ads_up,0.2,0.2,|sp/zombie_tokarev|weapon|../zone_source/mod.csv|csv
3907,  xanim,xanim,viewmodel_tokarev_tt30_ads_down,0.2,0.2,|sp/zombie_tokarev|weapon|../zone_source/mod.csv|csv
3908,      image,image,hud_tokarev,0.0,0.0,|hud_icon_tokarev|material|sp/zombie_tokarev_upgraded|weapon|../zone_source/mod.csv|csv
3909,    material,material,hud_icon_tokarev,0.0,0.1,|sp/zombie_tokarev_upgraded|weapon|../zone_source/mod.csv|csv
3910,  weapon,weapon,zombie_tokarev,0.2,0.2,|sp/zombie_tokarev|weapon|../zone_source/mod.csv|csv
3911,  xmodel,xmodel,viewmodel_rus_tt30_pistol_up,0.6,0.6,|sp/zombie_tokarev_upgraded|weapon|../zone_source/mod.csv|csv
3912,  xmodel,xmodel,weapon_rus_tt30_pistol_up,0.4,0.4,|sp/zombie_tokarev_upgraded|weapon|../zone_source/mod.csv|csv
3913,  weapon,weapon,zombie_tokarev_upgraded,0.1,0.1,|sp/zombie_tokarev_upgraded|weapon|../zone_source/mod.csv|csv
3914,    material,material,mc/mtl_weapon_bar_gold,0.3,0.3,|weapon_zombie_bar_lmg_up|xmodel|sp/zombie_bar_upgraded|weapon|../zone_source/mod.csv|csv
3915,    material,material,mc/mtl_weapon_mp40_gold,0.2,0.2,|weapon_zombie_mp40_smg_up|xmodel|sp/zombie_mp40_upgraded|weapon|../zone_source/mod.csv|csv
3916,  xmodel,xmodel,viewmodel_jap_type99_bipod_lmg_up,0.9,1.4,|../zone_source/mod.csv|csv
3917,      image,image,~w_svt40_mp_s-rgb&w_svt40_mp_g-l-11,0.0,0.0,|mc/mtl_weapon_mp_svt40_clip|material|viewmodel_rus_svt40_rifle|xmodel|sp/zombie_svt40|weapon|../zone_source/mod.csv|csv
3918,      image,image,w_svt40_mp_c,0.0,0.0,|mc/mtl_weapon_mp_svt40_clip|material|viewmodel_rus_svt40_rifle|xmodel|sp/zombie_svt40|weapon|../zone_source/mod.csv|csv
3919,    material,material,mc/mtl_weapon_mp_svt40,0.2,0.3,|viewmodel_rus_svt40_rifle|xmodel|sp/zombie_svt40|weapon|../zone_source/mod.csv|csv
3920,    material,material,mc/mtl_weapon_mp_svt40_wood,0.2,0.2,|viewmodel_svt40_up_remastered|xmodel|../zone_source/mod.csv|csv
3921,  xmodel,xmodel,weapon_mp_svt40_rifle,160.5,161.0,|sp/zombie_svt40|weapon|../zone_source/mod.csv|csv
3922,    material,material,mc/mtl_weapon_mp_svt40_clip,0.2,0.2,|viewmodel_rus_svt40_rifle|xmodel|sp/zombie_svt40|weapon|../zone_source/mod.csv|csv
3923,  xmodel,xmodel,viewmodel_rus_svt40_rifle,127.6,127.8,|sp/zombie_svt40|weapon|../zone_source/mod.csv|csv
3924,    material,material,mc/mtl_weapon_carbine_gold,0.3,0.3,|viewmodel_zombie_m1carbine_rifle_up_2023|xmodel|../zone_source/mod.csv|csv
3925,  xmodel,xmodel,weapon_rus_svt40_rifle_up,0.7,0.9,|sp/zombie_svt40_upgraded|weapon|../zone_source/mod.csv|csv
3926,      image,image,~w_svt40_s-rgb&w_svt40_g-l-11,0.0,0.0,|mc/mtl_weapon_svt40_wood|material|viewmodel_rus_svt40_rifle_up|xmodel|../zone_source/mod.csv|csv
3927,      image,image,w_svt40_n,0.0,0.0,|mc/mtl_weapon_svt40_wood|material|viewmodel_rus_svt40_rifle_up|xmodel|../zone_source/mod.csv|csv
3928,      image,image,w_svt40_c,0.0,0.0,|mc/mtl_weapon_svt40_wood|material|viewmodel_rus_svt40_rifle_up|xmodel|../zone_source/mod.csv|csv
3929,    material,material,mc/mtl_weapon_svt40_wood,0.2,0.3,|viewmodel_rus_svt40_rifle_up|xmodel|../zone_source/mod.csv|csv
3930,  xmodel,xmodel,viewmodel_rus_svt40_rifle_up,0.6,0.9,|../zone_source/mod.csv|csv
3931,  fx,fx,weapon/muzzleflashes/fx_svt40_view,2.7,2.7,|sp/zombie_svt40|weapon|../zone_source/mod.csv|csv
3932,  fx,fx,weapon/muzzleflashes/fx_svt40,3.3,3.3,|sp/zombie_svt40|weapon|../zone_source/mod.csv|csv
3933,  xanim,xanim,viewmodel_svt40_idle,1.5,1.5,|sp/zombie_svt40|weapon|../zone_source/mod.csv|csv
3934,  xanim,xanim,viewmodel_svt40_idle_empty,1.5,1.5,|sp/zombie_svt40|weapon|../zone_source/mod.csv|csv
3935,  xanim,xanim,viewmodel_svt40_fire,2.4,2.4,|sp/zombie_svt40|weapon|../zone_source/mod.csv|csv
3936,  xanim,xanim,viewmodel_svt40_lastshot,2.1,2.1,|sp/zombie_svt40|weapon|../zone_source/mod.csv|csv
3937,  xanim,xanim,viewmodel_svt40_partial_reload,20.6,20.6,|sp/zombie_svt40|weapon|../zone_source/mod.csv|csv
3938,  xanim,xanim,viewmodel_svt40_reload,24.2,24.2,|sp/zombie_svt40|weapon|../zone_source/mod.csv|csv
3939,  xanim,xanim,viewmodel_svt40_pullout,4.3,4.3,|sp/zombie_svt40|weapon|../zone_source/mod.csv|csv
3940,  xanim,xanim,viewmodel_svt40_first_raise,8.8,8.8,|sp/zombie_svt40|weapon|../zone_source/mod.csv|csv
3941,  xanim,xanim,viewmodel_svt40_putaway,3.7,3.7,|sp/zombie_svt40|weapon|../zone_source/mod.csv|csv
3942,  xanim,xanim,viewmodel_svt40_pullout_fast,2.7,2.7,|sp/zombie_svt40|weapon|../zone_source/mod.csv|csv
3943,  xanim,xanim,viewmodel_svt40_putaway_fast,2.7,2.7,|sp/zombie_svt40|weapon|../zone_source/mod.csv|csv
3944,  xanim,xanim,viewmodel_svt40_pullout_empty,4.5,4.5,|sp/zombie_svt40|weapon|../zone_source/mod.csv|csv
3945,  xanim,xanim,viewmodel_svt40_putaway_empty,3.8,3.8,|sp/zombie_svt40|weapon|../zone_source/mod.csv|csv
3946,  xanim,xanim,viewmodel_svt40_ads_fire,2.2,2.2,|sp/zombie_svt40|weapon|../zone_source/mod.csv|csv
3947,  xanim,xanim,viewmodel_svt40_ads_lastshot,1.9,1.9,|sp/zombie_svt40|weapon|../zone_source/mod.csv|csv
3948,  xanim,xanim,viewmodel_svt40_ads_up,0.2,0.2,|sp/zombie_svt40|weapon|../zone_source/mod.csv|csv
3949,  xanim,xanim,viewmodel_svt40_ads_down,0.2,0.2,|sp/zombie_svt40|weapon|../zone_source/mod.csv|csv
3950,      image,image,hud_svt40,0.0,0.0,|hud_icon_svt40|material|sp/zombie_svt40_upgraded|weapon|../zone_source/mod.csv|csv
3951,    material,material,hud_icon_svt40,0.0,0.1,|sp/zombie_svt40_upgraded|weapon|../zone_source/mod.csv|csv
3952,  weapon,weapon,zombie_svt40,0.3,0.4,|sp/zombie_svt40|weapon|../zone_source/mod.csv|csv
3953,  xmodel,xmodel,viewmodel_svt40_up_remastered_2023,113.7,113.7,|sp/zombie_svt40_upgraded|weapon|../zone_source/mod.csv|csv
3954,  fx,fx,weapon/muzzleflashes/standardflashworld_ug,4.9,4.9,|sp/m1garand_gl_zombie_upgraded|weapon|../zone_source/mod.csv|csv
3955,  weapon,weapon,zombie_svt40_upgraded,0.2,0.2,|sp/zombie_svt40_upgraded|weapon|../zone_source/mod.csv|csv
3956,      image,image,~double_barrel_mp_s-rgb&doubl~f3508968,0.0,0.0,|mc/mtl_weapon_mp_double_barrel_wood|material|weapon_zombie_db_shotgun_sawed_up|xmodel|sp/zombie_doublebarrel_sawed_upgraded|weapon|../zone_source/mod.csv|csv
3957,      image,image,double_barrel_mp_c,0.0,0.0,|mc/mtl_weapon_mp_double_barrel_wood|material|weapon_zombie_db_shotgun_sawed_up|xmodel|sp/zombie_doublebarrel_sawed_upgraded|weapon|../zone_source/mod.csv|csv
3958,    material,material,mc/mtl_weapon_mp_double_barrel,0.2,0.3,|weapon_zombie_db_shotgun|xmodel|sp/zombie_doublebarrel|weapon|../zone_source/mod.csv|csv
3959,  xmodel,xmodel,viewmodel_zombie_db_shotgun_sawed,212.4,212.7,|sp/zombie_doublebarrel_sawed|weapon|../zone_source/mod.csv|csv
3960,  fx,fx,weapon/muzzleflashes/shotgunflash,4.5,4.5,|sp/zombie_shotgun|weapon|../zone_source/mod.csv|csv
3961,      image,image,~fx_shotgun_shell_spc-rgb&fx_~edff6e5f,0.0,0.0,|mc/mtl_fx_shotgun_shell|material|fx_shotgun_shell|xmodel|weapon/shellejects/shotgun|fx|sp/zombie_shotgun_upgraded|weapon|../zone_source/mod.csv|csv
3962,      image,image,fx_shotgun_shell_nml,0.0,0.0,|mc/mtl_fx_shotgun_shell|material|fx_shotgun_shell|xmodel|weapon/shellejects/shotgun|fx|sp/zombie_shotgun_upgraded|weapon|../zone_source/mod.csv|csv
3963,      image,image,fx_shotgun_shell_col,0.0,0.0,|mc/mtl_fx_shotgun_shell|material|fx_shotgun_shell|xmodel|weapon/shellejects/shotgun|fx|sp/zombie_shotgun_upgraded|weapon|../zone_source/mod.csv|csv
3964,    material,material,mc/mtl_fx_shotgun_shell,0.2,0.3,|fx_shotgun_shell|xmodel|weapon/shellejects/shotgun|fx|sp/zombie_shotgun_upgraded|weapon|../zone_source/mod.csv|csv
3965,  xmodel,xmodel,fx_shotgun_shell,1.9,2.3,|weapon/shellejects/shotgun|fx|sp/zombie_shotgun_upgraded|weapon|../zone_source/mod.csv|csv
3966,  fx,fx,weapon/shellejects/shotgun_resting,0.6,0.6,|weapon/shellejects/shotgun_view_blurred01|fx|weapon/shellejects/shotgun_view|fx|sp/zombie_shotgun_upgraded|weapon|../zone_source/mod.csv|csv
3967,  fx,fx,weapon/shellejects/shotgun_view_blurred01,0.6,0.6,|weapon/shellejects/shotgun_view|fx|sp/zombie_shotgun_upgraded|weapon|../zone_source/mod.csv|csv
3968,  fx,fx,weapon/shellejects/fx_smk_weapon_shell_eject,0.8,0.8,|weapon/shellejects/shotgun|fx|sp/zombie_shotgun_upgraded|weapon|../zone_source/mod.csv|csv
3969,  fx,fx,weapon/shellejects/shotgun_view,0.9,0.9,|sp/zombie_shotgun_upgraded|weapon|../zone_source/mod.csv|csv
3970,  fx,fx,weapon/shellejects/fx_smk_weapon_shell_emit,0.7,0.7,|weapon/shellejects/shotgun|fx|sp/zombie_shotgun_upgraded|weapon|../zone_source/mod.csv|csv
3971,  fx,fx,weapon/shellejects/shotgun,1.6,1.6,|sp/zombie_shotgun_upgraded|weapon|../zone_source/mod.csv|csv
3972,  xmodel,xmodel,weapon_zombie_db_shotgun_sawed,113.2,113.2,|sp/zombie_doublebarrel_sawed|weapon|../zone_source/mod.csv|csv
3973,  xanim,xanim,viewmodel_double_barrel_shotgun_idle,1.5,1.5,|sp/zombie_doublebarrel_sawed|weapon|../zone_source/mod.csv|csv
3974,  xanim,xanim,viewmodel_double_barrel_shotgun_fire,2.7,2.7,|sp/zombie_doublebarrel_sawed|weapon|../zone_source/mod.csv|csv
3975,  xanim,xanim,viewmodel_trenchgun_rechamber,8.1,8.1,|sp/zombie_doublebarrel_sawed|weapon|../zone_source/mod.csv|csv
3976,  xanim,xanim,viewmodel_double_barrel_shotgun_partial_reload,24.1,24.1,|sp/zombie_doublebarrel_sawed|weapon|../zone_source/mod.csv|csv
3977,  xanim,xanim,viewmodel_double_barrel_shotgun_reload,20.6,20.6,|sp/zombie_doublebarrel_sawed|weapon|../zone_source/mod.csv|csv
3978,  xanim,xanim,viewmodel_double_barrel_shotgun_pullout,4.4,4.4,|sp/zombie_doublebarrel_sawed|weapon|../zone_source/mod.csv|csv
3979,  xanim,xanim,viewmodel_double_barrel_shotgun_putaway,3.9,3.9,|sp/zombie_doublebarrel_sawed|weapon|../zone_source/mod.csv|csv
3980,  xanim,xanim,viewmodel_double_barrel_shotgun_pullout_fast,4.0,4.0,|sp/zombie_doublebarrel_sawed|weapon|../zone_source/mod.csv|csv
3981,  xanim,xanim,viewmodel_double_barrel_shotgun_putaway_fast,3.4,3.4,|sp/zombie_doublebarrel_sawed|weapon|../zone_source/mod.csv|csv
